Manhattan Rolling Sales.  All Sales From October 2021 - September 2022																			 PTS Sales Data as of 10/11/2022 	
For sales prior to the Final Roll, Neighborhood Name and Descriptive Data reflect the most recent Final Roll.                   Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data.																		  	  	
Building Class Category is based on Building Class at Time of Sale.																				
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.																				
BOROUGH	NEIGHBORHOOD	BUILDING CLASS CATEGORY	TAX CLASS AT PRESENT	BLOCK	LOT	EASEMENT	BUILDING CLASS AT PRESENT	ADDRESS	APARTMENT NUMBER	ZIP CODE	RESIDENTIAL UNITS	COMMERCIAL UNITS	TOTAL UNITS	LAND SQUARE FEET	GROSS SQUARE FEET	YEAR BUILT	TAX CLASS AT TIME OF SALE	BUILDING CLASS AT TIME OF SALE	 SALE PRICE 	SALE DATE
1	HARLEM-UPPER	08 RENTALS - ELEVATOR APARTMENTS	2	2065	48		D7	470 CONVENT AVENUE, 25		10031	26	8	34	9,458	31,390	1920	2	D7	385,000	30-12-2021
1	HARLEM-UPPER	08 RENTALS - ELEVATOR APARTMENTS	2	2065	48		D7	470 CONVENT AVENUE, 32		10031	26	8	34	9,458	31,390	1920	2	D7	510,000	18-11-2021
1	HARLEM-UPPER	08 RENTALS - ELEVATOR APARTMENTS	2	2065	48		D7	470 CONVENT AVENUE, 63		10031	26	8	34	9,458	31,390	1920	2	D7	425,000	19-10-2021
1	HARLEM-UPPER	08 RENTALS - ELEVATOR APARTMENTS	2	2075	43		D1	520 WEST 144 STREET, 42		10031	30	0	30	8,743	45,000	1910	2	D1	86,553	13-06-2022
1	HARLEM-UPPER	08 RENTALS - ELEVATOR APARTMENTS	2	2075	43		D1	520 WEST 144 STREET, 53		10031	30	0	30	8,743	45,000	1910	2	D1	78,764	14-01-2022
1	HARLEM-UPPER	08 RENTALS - ELEVATOR APARTMENTS	2	2075	49		D1	540 WEST 144TH STREET, 23		10031	30	0	30	8,743	45,000	1910	2	D1	2,500	06-10-2021
1	HARLEM-UPPER	08 RENTALS - ELEVATOR APARTMENTS	2	2075	49		D1	540 WEST 144TH STREET, 32		10031	30	0	30	8,743	45,000	1910	2	D1	47,864	31-03-2022
1	HARLEM-UPPER	08 RENTALS - ELEVATOR APARTMENTS	2	2075	49		D1	540 WEST 144TH STREET, 52		10031	30	0	30	8,743	45,000	1910	2	D1	90,500	17-03-2022
1	HARLEM-UPPER	08 RENTALS - ELEVATOR APARTMENTS	2	2082	43		D1	512 WEST 151 STREET		10031	29	0	29	4,996	31,500	1920	2	D1	6,075,000	04-02-2022
1	HARLEM-UPPER	08 RENTALS - ELEVATOR APARTMENTS	2	2087	15		D1	610 RIVERSIDE DRIVE		10031	56	0	56	13,864	62,345	1909	2	D1	8,675,000	08-09-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2C	2065	39		C6	811 ST. NICHOLAS AVENUE, 2R		10031						1920	2	C6	359,000	26-07-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2066	54		C6	454 WEST 152 ST, 2		10031						1926	2	C6	343,000	14-12-2021
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2066	54		C6	454 WEST 152ND STREET, 51		10031						1926	2	C6	350,000	01-08-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2072	10		C6	557 WEST 140TH STREET, 4C		10031						1910	2	C6	150,000	29-06-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2072	21		C6	79 HAMILTON PLACE, 10		10031						1910	2	C6	515,000	26-01-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2072	37		C6	502 W 141 ST, 2B		10031						1910	2	C6	415,000	16-05-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2076	23		C6	517 WEST 144TH STREET, 8		10031						1880	2	C6	520,000	08-12-2021
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2079	37		C6	502 WEST 148 STREET, 4D		10031						1920	2	C6	39,454	01-02-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2080	25		C6	505 WEST 148TH STREET, 4A		10031						1900	2	C6	48,221	01-02-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2082	49		C6	522 WEST 151 STREET, 51		10031						1905	2	C6	180,000	05-08-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2083	45		C6	522 WEST 152 STREET, B3		10031						1900	2	C6	0	04-08-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2083	47		C6	524 WEST 152ND STREET, 12		10031						1900	2	C6	310,000	08-07-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2084	64		C6	3692 BROADWAY, 44		10031						1926	2	C6	175,000	03-02-2022
1	HARLEM-UPPER	09 COOPS - WALKUP APARTMENTS	2	2084	64		C6	3692 BROADWAY, 62		10031						1926	2	C6	380,000	01-06-2022
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2058	40		D4	302 CONVENT AVENUE, 35		10031						1915	2	D4	144,001	12-05-2022
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2058	40		D4	302 CONVENT AVENUE, 65		10031						1915	2	D4	530,000	10-06-2022
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2061	51		D4	450 WEST 147TH STREET, 2		10031						1909	2	D4	527,000	06-10-2021
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2061	51		D4	450 WEST 147TH STREET, 31		10031						1909	2	D4	749,000	05-05-2022
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2061	51		D4	450 WEST 147TH, 61		10031						1909	2	D4	749,000	16-06-2022
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2073	20		D4	94 HAMILTON PLACE, 4E		10031						1920	2	D4	220,150	01-10-2021
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2073	20		D4	94 HAMILTON PLACE, 5A		10031						1920	2	D4	542,000	29-10-2021
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2073	20		D4	94 HAMILTON PLACE, 7B		10031						1920	2	D4	560,000	02-06-2022
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2075	17		D4	515 WEST 143RD STREET, 31		10031						1908	2	D4	532,000	08-12-2021
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2075	23		D4	505 WEST 143RD STREET, 31		10031						1920	2	D4	500,000	30-12-2021
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2079	7		D4	547 WEST 147TH STREET, E4		10031						1940	2	D4	500,000	24-08-2022
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2087	50		D4	640 WEST 139TH STREET, 66		10031						1910	2	D4	585,000	22-02-2022
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2087	50		D4	640 WEST 139TH STREET, 8		10031						1910	2	D4	810,000	01-02-2022
1	HARLEM-UPPER	10 COOPS - ELEVATOR APARTMENTS	2	2099	36		D4	3681 BROADWAY, 66		10031						1920	2	D4	0	31-08-2022
1	HARLEM-UPPER	11 SPECIAL CONDO BILLING LOTS	2	2094	1203		RR	3599 BROADWAY (AKA 600 WEST 148TH ST)	C	10031	15	0	15	0	14,659	2015	2	RR	5,755,396	29-10-2021
1	HARLEM-UPPER	11 SPECIAL CONDO BILLING LOTS	2	2094	1203		RR	3599 BROADWAY, 10A	C	10031	15	0	15	0	14,659	2015	2	RR	343,155	17-11-2021
1	HARLEM-UPPER	11 SPECIAL CONDO BILLING LOTS	2	2094	1203		RR	3599 BROADWAY, 11C	C	10031	15	0	15	0	14,659	2015	2	RR	515,474	23-11-2021
1	HARLEM-UPPER	11 SPECIAL CONDO BILLING LOTS	2	2094	1203		RR	3599 BROADWAY, 7A	C	10031	15	0	15	0	14,659	2015	2	RR	86,328	18-11-2021
1	HARLEM-UPPER	11 SPECIAL CONDO BILLING LOTS	2	2094	1203		RR	3599 BROADWAY, 7B	C	10031	15	0	15	0	14,659	2015	2	RR	86,328	07-12-2021
1	HARLEM-UPPER	11 SPECIAL CONDO BILLING LOTS	2	2094	1203		RR	3599 BROADWAY, 7D	C	10031	15	0	15	0	14,659	2015	2	RR	86,328	19-11-2021
1	HARLEM-UPPER	12 CONDOS - WALKUP APARTMENTS	2	2066	1005		R2	443 WEST 151ST STREET, 2B	2B	10031	1		1				2	R2	445,000	09-08-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2062	1112		R4	753 ST NICHOLAS AVE, PHB	PHB	10031	1		1			2009	2	R4	780,000	22-11-2021
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2064	1107		R4	441 CONVENT AVENUE, 1G	1G	10031	1		1			1951	2	R4	480,000	13-01-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2064	1113		R4	441 CONVENT AVENUE, 1M	1M	10031	1		1			1951	2	R4	437,500	12-01-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2064	1130		R4	441 CONVENT AVENUE, 2O	2O	10031	1		1			1951	2	R4	650,000	31-08-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2064	1190		R4	441 CONVENT AVENUE, 6O	6O	10031	1		1			1951	2	R4	0	31-05-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2065	1012		R4	461 WEST 150TH STREET, PHB	PHB	10031	1		1			2009	2	R4	712,500	07-07-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2067	1120		R4	479 WEST 152ND STREET, 4A	4A	10031	1		1			1920	2	R4	835,000	12-10-2021
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2079	1002		R4	529 WEST 147 ST, 1B	1B	10031	1		1			2005	2	R4	695,000	10-05-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2079	1003		R4	529 WEST 147TH, 2A	2A	10031	1		1			2005	2	R4	700,000	25-03-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2079	1006		R4	529 WEST 147TH STREET, 3B	3B	10031	1		1			2005	2	R4	730,000	03-06-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2090	1006		R4	660 RIVERSIDE DRIVE, 1F	1F	10031	1		1			1908	2	R4	342,500	31-01-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2090	1014		R4	660 RIVERSIDE DRIVE, 2E	2E	10031	1		1			1908	2	R4	450,000	25-02-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2090	1018		R4	660 RIVERSIDE DRIVE, 2J	2J	10031	1		1			1908	2	R4	0	01-12-2021
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2090	1018		R4	660 RIVERSIDE DRIVE, 2J	2J	10031	1		1			1908	2	R4	345,000	02-11-2021
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2092	1018		R4	680 RIVERSIDE DRIVE, 5A	5A	10031	1		1			1926	2	R4	940,000	17-06-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2093	1023		R4	690 RIVERSIDE DRIVE, 4F	4F	10031	1		1			1920	2	R4	455,000	26-01-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2094	1044		R4	706 RIVERSIDE DRIVE, 9D	9D	10031	1		1			1913	2	R4	1,060,000	07-04-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2094	1047		R4	706 RIVERSIDE DRIVE, 10B	10B	10031	1		1			1913	2	R4	1	13-01-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2094	1102		R4	700 RIVERSIDE DRIVE, 1B	1B	10031	1		1			1920	2	R4	605,000	03-08-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2094	1109		R4	700 RIVERSIDE DRIVE, 2C	2C	10031	1		1			1920	2	R4	625,000	14-04-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2094	1122		R4	700 RIVERSIDE DRIVE, 4D	4D	10031	1		1			1920	2	R4	1	24-03-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2094	1134		R4	700 RIVERSIDE DRIVE, 6D	6D	10031	1		1			1920	2	R4	700,000	29-07-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2094	1135		R4	700 RIVERSIDE DRIVE, 6E	6E	10031	1		1			1920	2	R4	632,500	29-07-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2095	1019		R4	603 WEST 148 STREET, 5B	5B	10031	1		1			2005	2	R4	896,900	11-08-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2095	1105		R4	710 RIVERSIDE DRIVE, 1E	1E	10031	1		1			1920	2	R4	965,245	25-01-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2096	1003		R4	725 RIVERSIDE DRIVE, GD	GD	10031	1		1			1912	2	R4	575,000	22-09-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2096	1025		R4	725 RIVERSIDE DRIVE, 4G	4G	10031	1		1			1912	2	R4	395,000	21-12-2021
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2096	1066		R4	725 RIVERSIDE DRIVE, 10F	10F	10031	1		1			1912	2	R4	480,000	19-08-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2099	1012		R4	750 RIVERSIDE DRIVE, 2E	2E	10031	1		1			1920	2	R4	0	08-04-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2099	1015		R4	750 RIVERSIDE DRIVE, 3A	3A	10031	1		1			1920	2	R4	485,000	13-05-2022
1	HARLEM-UPPER	13 CONDOS - ELEVATOR APARTMENTS	2	2099	1042		R4	750 RIVERSIDE DRIVE, 6G	6G	10031	1		1			1920	2	R4	435,000	11-05-2022
1	HARLEM-UPPER	14 RENTALS - 4-10 UNIT	2A	2073	63		S3	3474 BROADWAY		10031	3	1	4	1,400	3,060	1910	2	S3	2,850,000	27-04-2022
1	HARLEM-UPPER	14 RENTALS - 4-10 UNIT	2A	2083	30		S9	1842 AMSTERDAM AVENUE		10031	4	2	6	2,700	5,000	1880	2	S9	5,550,000	09-05-2022
1	HARLEM-UPPER	14 RENTALS - 4-10 UNIT	2A	2084	2		S9	3682 BROADWAY		10031	4	2	6	1,248	3,776	1900	2	S9	0	01-01-2022
1	HARLEM-UPPER	15 CONDOS - 2-10 UNIT RESIDENTIAL	2C	2060	1007		R1	368-372 CONVENT AVENUE, 4A	4A	10031	1		1				2	R1	752,500	02-08-2022
1	HARLEM-UPPER	15 CONDOS - 2-10 UNIT RESIDENTIAL	2C	2063	1001		R1	765 ST NICHOLAS AVE, 1	1	10031	1		1			1920	2	R1	860,000	24-08-2022
1	HARLEM-UPPER	15 CONDOS - 2-10 UNIT RESIDENTIAL	2C	2064	1002		R1	789 ST NICHOLAS AVENUE, 2	2	10031	1		1			1920	2	R1	10	05-11-2021
1	HARLEM-UPPER	15 CONDOS - 2-10 UNIT RESIDENTIAL	2C	2081	1102		R1	513 WEST 149 STREET, 2	2	10031	1		1				2	R1	0	13-07-2022
1	HARLEM-UPPER	15 CONDOS - 2-10 UNIT RESIDENTIAL	2C	2081	1406		R1	558 WEST 150 STREET, 302	302	10031	1		1			1910	2	R1	612,500	13-10-2021
1	HARLEM-UPPER	22 STORE BUILDINGS	4	2076	40		K1	508 WEST 145 STREET		10031	0	1	1	2,898	2,750	1992	4	K1	0	25-03-2022
1	HARLEM-UPPER	29 COMMERCIAL GARAGES	4	2083	28		G6	503 WEST 151 STREET		10031	0	0	0	1,873	0		4	G6	5,550,000	09-05-2022
1	HARLEM-UPPER	29 COMMERCIAL GARAGES	4	2099	17		G1	620 WEST 153 STREET		10031	0	2	2	24,941	29,642	1926	4	G1	0	03-12-2021
1	HARLEM-UPPER	32 HOSPITAL AND HEALTH FACILITIES	4	2067	75		I5	1867 AMSTERDAM AVENUE		10031	0	1	1	3,921	4,100	1900	4	I5	0	23-11-2021
1	HARLEM-UPPER	42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC	4	2094	1205		RA	3599 BROADWAY, E	E	10031		1	1			2015	4	RA	1,100,000	21-12-2021
1	HARLEM-UPPER	42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC	4	2095	1001		RA	608 WEST 149 STREET, CHUCH	CHUCH	10031		1	1			2005	4	RA	1,070,000	26-04-2022
1	HARLEM-WEST	01 ONE FAMILY DWELLINGS	1	2071	42		A9	518 W 140TH STREET		10031	1	0	1	1,499	2,777	1899	1	A9	0	17-02-2022
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2A	1967	76		C5	14 CONVENT AVE		10027	6	0	6	901	1,850	1926	2	C5	0	24-11-2021
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2	1968	54		C1	418 WEST 129TH STREET, 7		10027	20	0	20	5,731	20,375	1910	2	C1	390,000	08-06-2022
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2	1988	8		C1	527 WEST 134 STREET		10031	25	0	25	4,796	16,960	1905	2	C1	3	22-03-2022
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2	1988	12		C1	523 WEST 134 STREET		10031	25	0	25	4,796	16,960	1905	2	C1	3	22-03-2022
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2	1988	27		C1	505 WEST 134 STREET		10031	19	0	19	3,930	13,040	1905	2	C1	3	22-03-2022
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2	1999	29		C7	3281 BROADWAY (ADJACENT TO)		10027	22	1	23	2,492	13,324	1901	2	C7	3,000,000	30-12-2021
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2	1999	30		C4	3283 BROADWAY (ADJACENT TO)		10027	11	0	11	2,500	7,650	1901	2	C4	3,000,000	30-12-2021
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2B	1999	31		C4	3285 BROADWAY, 11		10027	8	0	8	2,500	10,750	1901	2	C4	3,000,000	30-12-2021
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2B	1999	32		C4	3287 BROADWAY (ADJACENT TO)		10027	8	0	8	2,500	7,650	1901	2	C4	3,000,000	30-12-2021
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2B	1999	33		C4	3289 BROADWAY (ADJACENT TO)		10027	8	0	8	1,875	5,648	1920	2	C4	3,000,000	30-12-2021
1	HARLEM-WEST	07 RENTALS - WALKUP APARTMENTS	2	2002	39		C1	610 WEST 136TH STREET, 4C		10031	20	0	20	5,445	19,600	1905	2	C1	420,000	10-02-2022
1	HARLEM-WEST	08 RENTALS - ELEVATOR APARTMENTS	2	1999	36		D7	3291 BROADWAY (ADJACENT TO)		10027	50	5	55	10,625	53,340	1905	2	D7	3,000,000	30-12-2021
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	1968	27		C6	36 CONVENT AVENUE, 18		10027						1926	2	C6	185,000	21-09-2022
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	1968	56		C6	33 CONVENT AVENUE, 12		10027						1910	2	C6	0	03-12-2021
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	1968	56		C6	33 CONVENT AVENUE, 2		10027						1910	2	C6	0	03-12-2021
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	1968	56		C6	33 CONVENT AVENUE, 5		10027						1910	2	C6	325,000	25-07-2022
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	1968	56		C6	33 CONVENT AVENUE, 7		10027						1910	2	C6	330,000	29-10-2021
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	1968	56		C6	33 CONVENT AVENUE, 8		10027						1910	2	C6	242,000	17-03-2022
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	1968	58		C6	29 CONVENT AVENUE, 1		10027						1910	2	C6	220,000	04-02-2022
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	1968	58		C6	29 CONVENT AVENUE, 6		10027						1910	2	C6	95,000	13-10-2021
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	1987	48		C6	518 WEST 134 STREET, 51		10031						1905	2	C6	0	31-03-2022
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	1988	88		C6	521 WEST 135 STREET, 4A		10031						1915	2	C6	345,000	16-06-2022
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	2002	40		C6	611 WEST 136TH STREET, 31		10031						1905	2	C6	500,000	25-08-2022
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	2070	17		C6	525 WEST 138 STREET, 16		10031						1910	2	C6	250,000	11-03-2022
1	HARLEM-WEST	09 COOPS - WALKUP APARTMENTS	2	2071	30		C6	1608-10 AMSTERDAM AVENUE, 2C		10031						1910	2	C6	575,000	25-01-2022
1	HARLEM-WEST	10 COOPS - ELEVATOR APARTMENTS	2	1969	25		D4	41 CONVENT AVENUE, 3L		10027						1926	2	D4	335,000	04-11-2021
1	HARLEM-WEST	10 COOPS - ELEVATOR APARTMENTS	2	1969	25		D4	41 CONVENT AVENUE, 4H		10027						1926	2	D4	420,000	15-11-2021
1	HARLEM-WEST	10 COOPS - ELEVATOR APARTMENTS	2	2001	60		D4	575 RIVERSIDE DRIVE, 54		10031						1926	2	D4	0	29-04-2022
1	HARLEM-WEST	10 COOPS - ELEVATOR APARTMENTS	2	2002	42		D4	601 WEST 136TH STREET, 39		10031						1926	2	D4	0	28-04-2022
1	HARLEM-WEST	13 CONDOS - ELEVATOR APARTMENTS	2	1988	1123		R4	504 W 136TH, 5D	5D	10031	1		1			2006	2	R4	885,000	15-07-2022
1	HARLEM-WEST	21 OFFICE BUILDINGS	4	1967	15		O5	417 WEST 126 STREET		10027	0	2	2	4,075	12,420	1926	4	O5	0	22-12-2021
1	HARLEM-WEST	21 OFFICE BUILDINGS	4	1998	17		O5	615 WEST 131 STREET (ADJACENT TO)		10027	0	6	6	34,970	210,000	1924	4	O5	3,000,000	30-12-2021
1	HARLEM-WEST	22 STORE BUILDINGS	4	2004	72		K2	2308 JOE DIMAGGIO HIGHWAY		10027	0	1	1	6,677	13,058	1940	4	K2	7,500,000	30-03-2022
1	HARLEM-WEST	22 STORE BUILDINGS	4	2004	72		K2	2308 JOE DIMAGGIO HIGHWAY		10027	0	1	1	6,677	13,058	1940	4	K2	58,800,000	30-12-2021
1	HARLEM-WEST	22 STORE BUILDINGS	4	2004	102		K2	2328 12TH AVENUE		10027	0	1	1	34,537	41,347	1938	4	K2	25,200,000	30-12-2021
1	HARLEM-WEST	22 STORE BUILDINGS	4	2071	32		K2	1614 AMSTERDAM AVE		10031	0	1	1	2,500	3,400	1926	4	K2	2,200,000	22-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	1998	6		G1	653 WEST 131 STREET (ADJACENT TO)		10027	0	1	1	4,996	4,996	1930	4	G1	1,451,613	30-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	1998	10		G1	641 WEST 131 STREET (ADJACENT TO)		10027	0	1	1	14,988	17,800	1926	4	G1	1,451,613	30-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	1998	13		G1	635 WEST 131 STREET (ADJACENT TO)		10027	0	2	2	7,494	16,000	1940	4	G1	1,451,613	30-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	1998	57		G9	640 WEST 132 STREET (ADJACENT TO)		10027	0	1	1	9,992	7,500	1910	4	G9	3,000,000	30-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	1998	61		G9	2311 12TH AVENUE (ADJACENT TO)		10027	0	2	2	9,992	19,984	1912	4	G9	3,000,000	30-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	46		G7	2290 JOE DIMAGGIO HIGHWAY, *****		10027	0	0	0	23,657	0		4	G7	7,500,000	30-03-2022
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	46		G7	2290 JOE DIMAGGIO HIGHWAY, *****		10027	0	0	0	23,657	0		4	G7	58,800,000	30-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	50		G7	N/A WEST 131 STREET		10027	0	0	0	12,362	0		4	G7	7,500,000	30-03-2022
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	50		G7	N/A WEST 131 STREET		10027	0	0	0	12,362	0		4	G7	58,800,000	30-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	65		G7	2298 12TH AVENUE		10027	0	0	0	20,775	0		4	G7	7,500,000	30-03-2022
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	65		G7	2298 12TH AVENUE		10027	0	0	0	20,775	0		4	G7	58,800,000	30-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	68		G7	2298 JOE DIMAGGIO HIGHWAY		10027	0	0	0	3,666	0		4	G7	7,500,000	30-03-2022
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	68		G7	2298 JOE DIMAGGIO HIGHWAY		10027	0	0	0	3,666	0		4	G7	58,800,000	30-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	71		G7	2302 JOE DIMAGGIO HIGHWAY		10027	0	0	0	6,688	0		4	G7	7,500,000	30-03-2022
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	71		G7	2302 JOE DIMAGGIO HIGHWAY		10027	0	0	0	6,688	0		4	G7	58,800,000	30-12-2021
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	171		G7	N/A WEST 132 STREET		10027	0	0	0	975	0		4	G7	7,500,000	30-03-2022
1	HARLEM-WEST	29 COMMERCIAL GARAGES	4	2004	171		G7	N/A WEST 132 STREET		10027	0	0	0	975	0		4	G7	58,800,000	30-12-2021
1	HARLEM-WEST	30 WAREHOUSES	4	1969	5		E1	497 WEST 129 STREET		10027	0	1	1	11,643	11,579	1900	4	E1	6,500,000	30-12-2021
1	HARLEM-WEST	30 WAREHOUSES	4	2001	1		E7	2351 12TH AVENUE		10031	0	1	1	6,490	80,742	1928	4	E7	55,400,000	16-12-2021
1	HARLEM-WEST	30 WAREHOUSES	4	2001	110		E1	2337 JOE DIMAGGIO HIGHWAY		10027	0	4	4	7,603	22,500	1953	4	E1	18,050,000	03-03-2022
1	HARLEM-WEST	30 WAREHOUSES	4	2001	120		E7	2341 12TH AVENUE		10027	0	1	1	12,490	86,625	1925	4	E7	87,700,000	16-12-2021
1	HARLEM-WEST	31 COMMERCIAL VACANT LAND	4	1998	1		V1	2301 JOE DIMAGGIO HIGHWAY		10027	0	0	0	3,000	0		4	V1	1,451,613	30-12-2021
1	HARLEM-WEST	31 COMMERCIAL VACANT LAND	4	1998	3		V1	2307 JOE DIMAGGIO HIGHWAY		10027	0	0	0	6,992	0		4	V1	3,000,000	30-12-2021
